0.000000,1.000000,0.048954,0.763858,0.096773,0.238465,0.143794,0.240699,0.192748,0.718910,0.241324,0.959689,0.288346,0.727994,0.338482,0.219520,0.389369,0.107665,0.438274,0.155383,0.487184,0.407847,0.536891,0.740871,0.582263,0.750901,0.629989,0.518805,0.671924,0.166894,0.719514,0.219696,0.797208,0.486495,0.846539,0.502510,0.958721,0.259263,1.000000,0.197513,1
0.000000,0.000000,0.049512,0.047990,0.098635,0.093409,0.145588,0.140634,0.193232,0.192151,0.241111,0.242116,0.288658,0.288183,0.340026,0.336007,0.391112,0.386546,0.439800,0.435883,0.487957,0.486236,0.536695,0.537785,0.581942,0.583386,0.630161,0.630153,0.672908,0.670511,0.720242,0.718547,0.797043,0.797862,0.846198,0.847462,0.958687,0.958870,1.000000,1.000000,1
0.000000,0.000000,0.051116,0.048732,0.104260,0.095990,0.150855,0.143063,0.194174,0.192624,0.239709,0.241531,0.288852,0.288330,0.344098,0.337923,0.395763,0.388730,0.443722,0.437737,0.489454,0.486988,0.535097,0.537129,0.579962,0.582555,0.629797,0.630054,0.675193,0.671615,0.721786,0.719308,0.795884,0.797380,0.844600,0.846771,0.958422,0.958761,1.000000,1.000000,1
1.000000,0.000069,0.953019,0.049235,0.910427,0.097603,0.862795,0.144563,0.807934,0.192903,0.756118,0.241144,0.711150,0.288380,0.666134,0.339049,0.615971,0.390011,0.566060,0.438809,0.513890,0.487377,0.460043,0.536649,0.414180,0.581966,0.368655,0.629917,0.330316,0.672220,0.281802,0.719706,0.200637,0.797027,0.150836,0.846300,0.040776,0.958679,0.000000,1.000000,1
1.000000,0.000779,0.951462,0.050578,0.904826,0.100674,0.857629,0.147400,0.807264,0.193723,0.757903,0.240844,0.711341,0.288741,0.662385,0.341097,0.611654,0.392269,0.562506,0.440695,0.512830,0.488132,0.462155,0.535976,0.416673,0.581096,0.369471,0.629751,0.328392,0.673233,0.280603,0.720372,0.202133,0.796466,0.152722,0.845542,0.041123,0.958544,0.000000,1.000000,1
1.000000,1.000000,0.950628,0.951935,0.901627,0.906450,0.854782,0.859167,0.807237,0.807600,0.759442,0.757591,0.711961,0.711489,0.660649,0.663634,0.609605,0.613073,0.560943,0.563724,0.512796,0.513365,0.464054,0.461817,0.418791,0.416224,0.370542,0.369474,0.327758,0.329136,0.280367,0.281130,0.203444,0.201879,0.154193,0.152330,0.041432,0.041066,0.000000,0.000000,1
1.000000,1.000000,0.949116,0.951260,0.896181,0.903995,0.849759,0.856915,0.806589,0.807350,0.761186,0.758438,0.712153,0.711635,0.657003,0.662039,0.605404,0.611230,0.557485,0.562221,0.511770,0.512970,0.466121,0.462829,0.421230,0.417404,0.371345,0.369907,0.325884,0.328348,0.279201,0.280659,0.204910,0.202593,0.156040,0.153207,0.041772,0.041232,0.000000,0.000000,1
1.000000,0.000027,0.974380,0.035541,0.950304,0.065856,0.926503,0.099005,0.874729,0.164471,0.812714,0.231876,0.768499,0.277509,0.695658,0.350900,0.646921,0.397992,0.602721,0.443625,0.554269,0.490228,0.499557,0.539802,0.450525,0.585436,0.379587,0.650904,0.287580,0.733873,0.236165,0.780317,0.187789,0.825056,0.131579,0.876262,0.068798,0.937705,0.000000,1.000000,1
1.000000,1.000000,0.963547,0.968974,0.932642,0.941489,0.898603,0.912581,0.831836,0.853327,0.763928,0.788367,0.718168,0.743377,0.644734,0.670235,0.597804,0.622396,0.552035,0.577414,0.505611,0.529973,0.456530,0.478066,0.411220,0.430890,0.346271,0.362939,0.264156,0.275866,0.218179,0.227165,0.173777,0.180775,0.123035,0.127297,0.061697,0.065248,0.000000,0.000000,1
1.000000,1.000000,0.958637,0.966112,0.924633,0.936823,0.885955,0.905210,0.812388,0.841994,0.741797,0.775476,0.695328,0.730077,0.621612,0.656777,0.575494,0.609415,0.529010,0.564017,0.483500,0.517111,0.436967,0.466692,0.393342,0.420499,0.331107,0.354131,0.253480,0.269673,0.209974,0.222410,0.167380,0.177070,0.119128,0.125038,0.058459,0.063370,0.000000,0.000000,1
0.000000,1.000000,0.025557,0.964485,0.049581,0.934168,0.073330,0.901018,0.125008,0.835549,0.186934,0.768141,0.231099,0.722506,0.303876,0.649113,0.352583,0.602019,0.396763,0.556386,0.445204,0.509783,0.499915,0.460208,0.548956,0.414575,0.619923,0.349108,0.711997,0.266140,0.763462,0.219698,0.811897,0.174961,0.868185,0.123758,0.931073,0.062318,1.000000,0.000027,1
0.000000,1.000000,0.032801,0.962059,0.061400,0.930211,0.091990,0.894772,0.153701,0.825948,0.219607,0.757220,0.264834,0.711241,0.338052,0.637719,0.385579,0.591036,0.430817,0.545062,0.477918,0.498924,0.528887,0.450623,0.575448,0.405839,0.642414,0.341741,0.727866,0.261030,0.775681,0.215834,0.821433,0.172018,0.874030,0.122079,0.935885,0.061018,1.000000,0.000376,1
0.000000,1.000000,0.034712,0.915422,0.064521,0.854146,0.096913,0.774689,0.161271,0.641406,0.228238,0.547320,0.273756,0.494721,0.347103,0.418781,0.394328,0.380006,0.439846,0.327524,0.486599,0.290361,0.536590,0.266570,0.582500,0.238149,0.648412,0.200415,0.732117,0.163172,0.778965,0.141973,0.824001,0.115913,0.875616,0.090318,0.937173,0.036618,1.000000,0.007733,1
0.000000,0.000000,0.036492,0.030991,0.067429,0.058448,0.101500,0.087327,0.168323,0.146532,0.236280,0.211451,0.282068,0.256419,0.355537,0.329534,0.402481,0.377362,0.448260,0.422337,0.494689,0.469776,0.543769,0.521685,0.589072,0.568867,0.654004,0.636834,0.736081,0.723939,0.782029,0.772663,0.826398,0.819081,0.877096,0.872594,0.938374,0.934694,1.000000,1.000000,1
0.000000,0.000000,0.041437,0.033883,0.075499,0.063169,0.114237,0.094778,0.187906,0.157989,0.258579,0.224502,0.305093,0.269898,0.378861,0.343195,0.425001,0.390556,0.471499,0.435953,0.517013,0.482859,0.563542,0.533279,0.607153,0.579472,0.669355,0.645843,0.746916,0.730305,0.790373,0.777570,0.832912,0.822914,0.881092,0.874949,0.941658,0.936624,1.000000,1.000000,1
1.000000,0.000376,0.967152,0.038293,0.938516,0.070120,0.907888,0.105541,0.846111,0.174328,0.780149,0.243025,0.734890,0.288987,0.661636,0.362486,0.614092,0.409159,0.568844,0.455127,0.521738,0.501261,0.470771,0.549563,0.424218,0.594351,0.357273,0.658460,0.271866,0.739195,0.224084,0.784409,0.178369,0.828246,0.125821,0.878213,0.064035,0.939312,0.000000,1.000000,1
1.000000,0.007734,0.965282,0.091793,0.935469,0.152654,0.903072,0.231690,0.838707,0.364235,0.771736,0.457689,0.726217,0.509937,0.652869,0.585447,0.605643,0.624034,0.560125,0.676398,0.513373,0.713509,0.463384,0.737317,0.417476,0.765823,0.351565,0.803793,0.267865,0.841528,0.221019,0.863098,0.175985,0.889578,0.124374,0.915731,0.062822,0.970205,0.000000,1.000000,1
1.000000,1.000000,0.960156,0.957632,0.892581,0.890498,0.825001,0.824660,0.773173,0.772315,0.723697,0.721956,0.663521,0.659865,0.611522,0.600855,0.556215,0.540724,0.475067,0.450776,0.423222,0.394187,0.360179,0.327937,0.278393,0.249411,0.240565,0.215512,0.203522,0.183367,0.170899,0.154644,0.135898,0.123047,0.101992,0.092773,0.071887,0.066467,0.000000,0.000000,1
0.000000,1.000000,0.041562,0.960897,0.108803,0.893151,0.175158,0.825013,0.227326,0.773326,0.277398,0.724109,0.338880,0.664510,0.395699,0.614645,0.454322,0.560813,0.541529,0.482365,0.596643,0.431986,0.661901,0.369951,0.741458,0.287226,0.776590,0.248231,0.810272,0.209726,0.840220,0.175943,0.872890,0.139940,0.904308,0.104962,0.931810,0.073731,1.000000,0.000276,1
0.000000,0.316549,0.040718,0.372401,0.108153,0.337860,0.175145,0.267952,0.227157,0.265402,0.276941,0.273818,0.337778,0.307383,0.392185,0.483534,0.449148,0.598870,0.533314,0.815761,0.586783,0.930530,0.650922,1.000000,0.731583,0.886950,0.768059,0.768400,0.803419,0.623522,0.834701,0.507358,0.868530,0.404262,0.901185,0.295257,0.929983,0.182773,1.000000,0.014645,1
0.000000,0.000000,0.039880,0.042346,0.107509,0.109447,0.175133,0.175257,0.226989,0.227584,0.276488,0.277929,0.336686,0.340007,0.388698,0.399008,0.444014,0.459134,0.525163,0.549080,0.577001,0.605673,0.640030,0.671930,0.721787,0.750473,0.759597,0.784383,0.796622,0.816540,0.829227,0.845275,0.864206,0.876886,0.898089,0.907175,0.928172,0.933495,1.000000,1.000000,1
0.000000,0.000000,0.037167,0.041102,0.105341,0.108461,0.174921,0.175177,0.226247,0.227264,0.274809,0.277181,0.332941,0.338310,0.377315,0.393797,0.427374,0.451504,0.498920,0.537028,0.545572,0.591232,0.605087,0.655869,0.690371,0.736031,0.732449,0.771904,0.774799,0.806510,0.811640,0.837192,0.850306,0.870499,0.888126,0.902597,0.922329,0.930812,1.000000,1.000000,1
1.000000,0.000024,0.955552,0.040357,0.888792,0.107864,0.824401,0.175126,0.771633,0.227060,0.720549,0.276709,0.656879,0.337253,0.592081,0.390583,0.527969,0.446805,0.430757,0.529618,0.370250,0.582358,0.301353,0.646003,0.225517,0.727160,0.194858,0.764237,0.166755,0.800346,0.141249,0.832224,0.112457,0.866572,0.085178,0.899782,0.062004,0.929160,0.000000,1.000000,1
1.000000,0.000276,0.958402,0.039357,0.891107,0.107071,0.824706,0.175183,0.772509,0.226852,0.722415,0.276056,0.660911,0.335641,0.604078,0.385498,0.545446,0.439325,0.458238,0.517773,0.403129,0.568156,0.337884,0.630200,0.258356,0.712943,0.223241,0.751948,0.189579,0.790465,0.159649,0.824258,0.127002,0.860274,0.095607,0.895266,0.068128,0.926509,0.000000,1.000000,1
1.000000,0.696212,0.959282,0.638859,0.891846,0.671924,0.824854,0.740854,0.772842,0.742504,0.723058,0.733307,0.662221,0.698841,0.607814,0.521158,0.550851,0.404836,0.466684,0.186546,0.413213,0.071250,0.349072,0.001796,0.268411,0.116461,0.231934,0.236288,0.196575,0.382667,0.165294,0.500144,0.131466,0.604586,0.098811,0.715012,0.070014,0.828903,0.000000,1.000000,1
1.000000,1.000000,0.962890,0.958896,0.894803,0.891533,0.825296,0.824814,0.774016,0.772725,0.725491,0.722807,0.667394,0.661676,0.623041,0.606188,0.572996,0.548481,0.501456,0.462956,0.454797,0.408753,0.395264,0.344117,0.309938,0.263956,0.267831,0.228084,0.225450,0.193479,0.188578,0.162798,0.149874,0.129494,0.112015,0.097397,0.077773,0.069184,0.000000,0.000000,1
0.000000,1.000000,0.044387,0.959665,0.111062,0.892155,0.175381,0.824890,0.228102,0.772955,0.279149,0.723304,0.342783,0.662759,0.407558,0.609428,0.471657,0.553205,0.568870,0.470392,0.629390,0.417653,0.698314,0.354009,0.774200,0.272854,0.804887,0.235778,0.833020,0.199670,0.858554,0.167793,0.887380,0.133447,0.914696,0.100238,0.937903,0.070861,1.000000,0.000024,1
1.000000,0.000168,0.974597,0.024768,0.936164,0.062297,0.884880,0.112927,0.816893,0.182192,0.760757,0.238641,0.700641,0.298868,0.641842,0.359116,0.589418,0.414998,0.528134,0.477861,0.471692,0.533725,0.415759,0.587930,0.351646,0.648316,0.291390,0.705729,0.236651,0.759289,0.181566,0.814873,0.130992,0.866757,0.083942,0.916467,0.038383,0.961581,0.000000,1.000000,1
1.000000,1.000000,0.975719,0.974822,0.938548,0.936646,0.888175,0.885552,0.818403,0.817233,0.761825,0.761021,0.701547,0.700882,0.640718,0.641695,0.583460,0.588334,0.519960,0.526621,0.464311,0.470334,0.410774,0.414865,0.351843,0.351755,0.295537,0.292260,0.242423,0.237830,0.186621,0.182595,0.134197,0.131650,0.083411,0.083863,0.038452,0.038408,0.000000,0.000000,1
0.000000,1.000000,0.029261,0.975090,0.071975,0.937212,0.126236,0.886329,0.187490,0.817561,0.241817,0.761232,0.301162,0.701047,0.352535,0.641358,0.387535,0.586814,0.440820,0.524559,0.500105,0.468465,0.564680,0.413582,0.647482,0.351742,0.722055,0.293218,0.782800,0.239191,0.835532,0.183790,0.879715,0.132403,0.913623,0.083714,0.961610,0.038417,1.000000,0.000002,1
0.000000,1.000000,0.025370,0.975392,0.063754,0.937851,0.114980,0.887206,0.182900,0.817925,0.238992,0.761464,0.299069,0.701227,0.357839,0.640973,0.410247,0.585087,0.471521,0.522222,0.527963,0.466358,0.583906,0.412154,0.648038,0.351773,0.708323,0.294368,0.763097,0.240817,0.818226,0.185244,0.868850,0.133372,0.915952,0.083674,0.961566,0.038574,1.000000,0.000168,1
0.000000,1.000000,0.025028,0.976738,0.063035,0.940698,0.114005,0.891113,0.182553,0.819557,0.238820,0.762515,0.298977,0.702063,0.358428,0.639299,0.412422,0.577453,0.474425,0.511892,0.530609,0.457070,0.585764,0.405911,0.648195,0.352053,0.707173,0.299661,0.761393,0.248253,0.816725,0.191944,0.867916,0.137941,0.916199,0.083783,0.961579,0.039590,1.000000,0.001247,1
0.000000,0.000000,0.024789,0.025834,0.062534,0.064735,0.113330,0.116324,0.182338,0.183458,0.238737,0.239342,0.298957,0.299335,0.358899,0.357229,0.414030,0.407572,0.476555,0.467899,0.532553,0.524679,0.587145,0.581645,0.648357,0.647991,0.706396,0.709969,0.760215,0.765449,0.815685,0.820291,0.867275,0.870147,0.916392,0.915682,0.961597,0.961574,1.000000,1.000000,1
0.000000,0.000000,0.024319,0.025173,0.061545,0.063343,0.111984,0.114429,0.181832,0.182739,0.238462,0.238945,0.298783,0.299078,0.359645,0.358261,0.416923,0.411620,0.480434,0.473331,0.536082,0.529619,0.589608,0.585089,0.648516,0.648201,0.704790,0.707700,0.757865,0.762135,0.813617,0.817376,0.865985,0.868328,0.916710,0.916123,0.961606,0.961585,1.000000,1.000000,1
1.000000,0.000002,0.970691,0.024912,0.927910,0.062789,0.873571,0.113671,0.812234,0.182439,0.757849,0.238767,0.698454,0.298953,0.647046,0.358640,0.612025,0.413184,0.558726,0.475440,0.499438,0.531534,0.434873,0.586416,0.352101,0.648256,0.277572,0.706781,0.216877,0.760809,0.164205,0.816210,0.120083,0.867597,0.086235,0.916287,0.038322,0.961585,0.000000,1.000000,1
1.000000,0.001247,0.974963,0.024448,0.936941,0.060402,0.885955,0.109882,0.817386,0.181318,0.761106,0.238278,0.700937,0.298661,0.641477,0.361374,0.587478,0.423189,0.525472,0.488733,0.469289,0.543555,0.414136,0.594730,0.351712,0.648625,0.292742,0.701069,0.238532,0.752541,0.183213,0.808929,0.132036,0.863020,0.083770,0.917272,0.038406,0.961565,0.000000,1.000000,1
1.000000,1.000000,0.975229,0.974136,0.937509,0.935191,0.886744,0.883548,0.817770,0.816353,0.761394,0.760427,0.701195,0.700399,0.641267,0.642479,0.586145,0.592120,0.523625,0.531784,0.467626,0.475005,0.413030,0.418047,0.351808,0.351719,0.293753,0.289768,0.239915,0.234320,0.184422,0.179518,0.132807,0.129706,0.083663,0.084221,0.038430,0.038379,0.000000,0.000000,1
1.000000,0.000889,0.920893,0.063667,0.857751,0.120444,0.829613,0.147133,0.802090,0.173286,0.775757,0.198867,0.719498,0.252364,0.635211,0.334254,0.550929,0.416121,0.497071,0.467882,0.441515,0.523204,0.401033,0.563056,0.307394,0.655085,0.253545,0.708522,0.202089,0.763761,0.152034,0.819113,0.130301,0.845696,0.083241,0.901343,0.044456,0.947652,0.000000,1.000000,1
0.932613,1.000000,1.000000,0.922623,0.995691,0.860159,0.981688,0.832175,0.967598,0.804798,0.949253,0.778546,0.920197,0.722580,0.861580,0.638546,0.803264,0.554515,0.770911,0.500874,0.720758,0.445338,0.688263,0.404918,0.614547,0.311434,0.567748,0.257619,0.486610,0.205753,0.393616,0.155127,0.330997,0.132876,0.212137,0.084896,0.110306,0.045304,0.000000,0.000000,1
0.000000,1.000000,0.084827,0.926311,0.150151,0.865272,0.178767,0.837609,0.206743,0.810536,0.233312,0.784447,0.290497,0.729095,0.375566,0.645588,0.460660,0.562096,0.515249,0.508928,0.570876,0.453443,0.611582,0.413166,0.705815,0.320054,0.759835,0.266339,0.809962,0.213618,0.858153,0.161794,0.878165,0.138441,0.922189,0.088516,0.958319,0.047219,1.000000,0.000130,1
0.000000,1.000000,0.079059,0.937092,0.142165,0.880228,0.170289,0.853503,0.197798,0.827320,0.224120,0.801711,0.280358,0.748165,0.364621,0.666221,0.448890,0.584326,0.502745,0.532561,0.558301,0.477245,0.598787,0.437405,0.692444,0.345424,0.746309,0.292029,0.797784,0.236840,0.847863,0.181545,0.869609,0.154990,0.916698,0.099410,0.955510,0.053161,1.000000,0.000888,1
0.000000,0.000000,0.075725,0.095205,0.137558,0.164532,0.165402,0.194042,0.192647,0.222865,0.218830,0.249884,0.274527,0.308783,0.358333,0.395311,0.442127,0.481890,0.495556,0.537793,0.551072,0.593541,0.591428,0.634635,0.684741,0.729875,0.738508,0.784152,0.790758,0.831847,0.841924,0.876640,0.864673,0.893540,0.913531,0.932059,0.953892,0.963370,1.000000,1.000000,1
0.000000,0.000000,0.070598,0.081241,0.130462,0.145195,0.157870,0.173510,0.184702,0.201201,0.210668,0.227621,0.265526,0.284224,0.348621,0.368800,0.431685,0.453383,0.484463,0.507513,0.539917,0.563095,0.580079,0.603660,0.672880,0.697522,0.726510,0.751435,0.779957,0.802396,0.832798,0.851757,0.857086,0.872849,0.908662,0.918779,0.951402,0.956576,1.000000,1.000000,1
0.067382,0.000000,0.000000,0.077376,0.004380,0.139840,0.018425,0.167823,0.032554,0.195200,0.050938,0.221452,0.080064,0.277417,0.138780,0.361451,0.197172,0.445482,0.229563,0.499122,0.279747,0.554659,0.312257,0.595079,0.385988,0.688563,0.432780,0.742378,0.513881,0.794244,0.606811,0.844871,0.669380,0.867123,0.788127,0.915103,0.889842,0.954696,1.000000,1.000000,1
1.000000,0.000130,0.915043,0.073798,0.849631,0.134823,0.820980,0.162481,0.792972,0.189550,0.766377,0.215635,0.709142,0.270979,0.624019,0.354478,0.538897,0.437967,0.484303,0.491134,0.428683,0.546621,0.387988,0.586900,0.293804,0.680019,0.239827,0.733741,0.189750,0.786470,0.141616,0.838303,0.121632,0.861659,0.077674,0.911595,0.041605,0.952900,0.000000,1.000000,1
1.000000,1.000000,0.924321,0.904634,0.862519,0.835195,0.834686,0.805640,0.807452,0.776777,0.781277,0.749722,0.725597,0.690758,0.641807,0.604159,0.558021,0.517541,0.504593,0.461631,0.449074,0.405889,0.408714,0.364808,0.315383,0.269627,0.261601,0.215403,0.209333,0.167771,0.158148,0.123053,0.135390,0.106190,0.086512,0.067758,0.046132,0.036529,0.000000,0.000000,1
1.000000,1.000000,0.929521,0.918736,0.869740,0.854766,0.842365,0.826445,0.815563,0.798747,0.789624,0.772323,0.734814,0.715710,0.651771,0.631123,0.568736,0.546534,0.515963,0.492402,0.460504,0.436821,0.420333,0.396257,0.327487,0.302403,0.273819,0.248497,0.220325,0.197546,0.167429,0.148195,0.143113,0.127109,0.091472,0.081193,0.048673,0.043408,0.000000,0.000000,1
1.000000,0.437453,0.946130,0.418267,0.894117,0.566770,0.840307,0.466679,0.787495,0.196503,0.735529,0.099008,0.681968,0.092332,0.626246,0.409227,0.571385,0.480213,0.518119,0.469592,0.464356,0.122471,0.412396,0.031124,0.361681,0.361394,0.310868,0.685375,0.259656,0.680028,0.207447,0.765794,0.155486,0.926558,0.106472,1.000000,0.053213,0.922652,0.000000,0.667690,1
0.000000,1.000000,0.054001,0.946156,0.104291,0.893973,0.159190,0.840287,0.215026,0.787801,0.268103,0.735959,0.321780,0.682417,0.374012,0.626337,0.428170,0.571408,0.481672,0.518171,0.539478,0.464835,0.592627,0.413002,0.639813,0.361919,0.687190,0.310746,0.738691,0.259564,0.790194,0.207279,0.840627,0.155156,0.889101,0.106082,0.943563,0.052945,1.000000,0.000066,1
0.000000,1.000000,0.053855,0.946243,0.105423,0.893515,0.159455,0.840240,0.212949,0.788821,0.265153,0.737394,0.318721,0.683930,0.373606,0.626704,0.428291,0.571575,0.481608,0.518454,0.536324,0.466527,0.588569,0.415132,0.638464,0.362883,0.688484,0.310576,0.739783,0.259523,0.791852,0.207030,0.843483,0.154419,0.892403,0.105191,0.945985,0.052493,1.000000,0.000738,1
0.000000,0.700661,0.053869,0.701162,0.105882,0.546136,0.159693,0.626830,0.212505,0.870010,0.264472,0.952514,0.318033,0.951092,0.373753,0.646524,0.428614,0.575887,0.481880,0.584251,0.535643,0.911705,0.587602,1.000000,0.638318,0.692704,0.689131,0.393121,0.740344,0.405747,0.792554,0.334519,0.844515,0.194432,0.893530,0.137698,0.946789,0.226028,1.000000,0.483684,1
0.000000,0.000000,0.053884,0.053943,0.106342,0.105199,0.159932,0.159507,0.212062,0.213680,0.263792,0.266150,0.317346,0.319769,0.373903,0.373937,0.428939,0.428487,0.482154,0.481859,0.534966,0.537426,0.586640,0.589915,0.638174,0.639051,0.689780,0.688327,0.740905,0.739662,0.793256,0.791548,0.845546,0.842819,0.894655,0.891582,0.947591,0.945365,1.000000,1.000000,1
0.000000,0.000000,0.053740,0.053892,0.107469,0.105730,0.160197,0.159662,0.210005,0.212799,0.260870,0.264887,0.314317,0.318465,0.373505,0.373820,0.429064,0.428608,0.482096,0.481900,0.531847,0.536090,0.582628,0.588174,0.636844,0.638514,0.691065,0.688963,0.741990,0.740201,0.794899,0.792332,0.848373,0.844126,0.897921,0.893078,0.949985,0.946456,1.000000,1.000000,1
1.000000,0.000066,0.945761,0.053902,0.895271,0.106079,0.840185,0.159758,0.784190,0.212239,0.730987,0.264077,0.677206,0.317615,0.624897,0.373693,0.570689,0.428620,0.517164,0.481856,0.459364,0.535193,0.406246,0.587026,0.359112,0.638112,0.311810,0.689287,0.260412,0.740472,0.209037,0.792762,0.158756,0.844890,0.110449,0.893969,0.056197,0.947113,0.000000,1.000000,1
1.000000,0.000738,0.945998,0.054418,0.894303,0.107082,0.840158,0.160298,0.786568,0.211667,0.734286,0.263053,0.680653,0.316483,0.625719,0.373685,0.571002,0.428798,0.517671,0.481911,0.462959,0.533840,0.410732,0.585245,0.360870,0.637511,0.310899,0.689842,0.259662,0.740927,0.207674,0.793462,0.156139,0.846122,0.107324,0.895404,0.053871,0.948169,0.000000,1.000000,1
1.000000,1.000000,0.946263,0.945981,0.893931,0.894659,0.840455,0.840292,0.788421,0.786070,0.736769,0.733560,0.683280,0.679907,0.626772,0.625713,0.571767,0.571146,0.518567,0.517767,0.465752,0.462201,0.414058,0.409722,0.362491,0.360602,0.310838,0.311352,0.259650,0.260050,0.207219,0.208206,0.154834,0.156985,0.105621,0.108277,0.052555,0.054561,0.000000,0.000000,1
